technique,case,label,axis,observable,multiplicity_bin,no_shoving,no_shoving_err,shoving,shoving_err,shoving2x,shoving2x_err,shoving_over_no_shoving,shoving2x_over_no_shoving,delta_shoving_over_sigma,delta_shoving2x_over_sigma,effect_scale_2x_over_nominal
track_selection,pt04to2,0.4<pT<2 GeV,beam,v2{6},25_30,0.2776211342,0.005454569982,0.2921254168,0.005997109296,0.2978627864,0.005244476991,1.0522448791292345,1.072911063699559,1.7891849174954118,2.675051496580241,1.3955638316092966
track_selection,pt04to2,0.4<pT<2 GeV,beam,v2{8},0_10,0.5776397257,0.0002115388007,0.5804780125,0.000155303324,0.5823714532,0.0002196480918,1.0049135934973317,1.008191485608553,10.815540172394817,15.516450552635787,1.6671068970197431
track_selection,pt04to2,0.4<pT<2 GeV,beam,v2{8},10_15,0.4983704602,0.0002609121023,0.5019869895,0.0002340871881,0.5052643249,0.0002006322992,1.0072567087915858,1.0138328116342077,10.317289955010967,20.945537125798385,1.9062101059156265
track_selection,pt04to2,0.4<pT<2 GeV,beam,v2{8},15_20,0.4125610076,0.0005968410874,0.4178113919,0.0006343946135,0.4210786597,0.0004428836112,1.012726322176066,1.020645800119478,6.027857463431177,11.460584087533036,1.6222911720957294
track_selection,pt04to2,0.4<pT<2 GeV,beam,v2{8},20_25,0.3388635394,0.001914047956,0.3448673571,0.001108708182,0.3529854319,0.002156891031,1.017717508678067,1.041674275506313,2.714239521012283,4.897133766689914,2.352152114811885
track_selection,pt04to2,0.4<pT<2 GeV,beam,v2{8},25_30,0.2718599914,0.007437619907,0.2877267628,0.0072283312,0.2931764815,0.006018278139,1.058363760398471,1.0784098093663075,1.529850925355595,2.2280006609858742,1.3434673987929266
track_selection,pt04to2,0.4<pT<2 GeV,thrust,v2{2},0_10,0.2726451749,0.0002644568562,0.277379622,0.0002097857781,0.2829333537,0.0002816269113,1.0173648666320116,1.03773468136296,14.025451957918458,26.630521188780786,2.1730475771922824
track_selection,pt04to2,0.4<pT<2 GeV,thrust,v2{2},10_15,0.3134274212,0.0002170322211,0.3203017201,0.0002189514586,0.3270609444,0.000158234578,1.0219326658582737,1.0434981826025373,22.29815700600088,50.75940477912363,1.983260169266128
track_selection,pt04to2,0.4<pT<2 GeV,thrust,v2{2},15_20,0.3299621374,0.000332229242,0.3394371358,0.0002904280661,0.3476756497,0.0002874679002,1.0287154110306718,1.053683469380993,21.471806722510173,40.319042224700375,1.869500294585799
track_selection,pt04to2,0.4<pT<2 GeV,thrust,v2{2},20_25,0.3286929494,0.0006446088118,0.3397196874,0.0005708533059,0.3478708562,0.0008197741386,1.0335472300824473,1.058345963413598,12.806265964764172,18.38978093041916,1.7392185068693906
track_selection,pt04to2,0.4<pT<2 GeV,thrust,v2{2},25_30,0.3200723084,0.001558620632,0.3276907432,0.001872255954,0.3415144753,0.001211628638,1.023802230308781,1.0669916338816894,3.127292780705846,10.861364795717792,2.814510783763609
track_selection,pt04to2,0.4<pT<2 GeV,thrust,v2{2},30_35,0.297687925,0.004161965167,0.309550059,0.004880273593,0.3244583989,0.006149392806,1.0398475484015683,1.08992798045134,1.8494211996918362,3.605243051063268,2.256800833644271
track_selection,pt04to2,0.4<pT<2 GeV,thrust,v2{2},35_40,0.277372133,0.02132373359,0.3119095769,0.02247878119,0.3537592085,0.02062852519,1.1245166323179263,1.2753956378883957,1.1146928238522185,2.5746601379988854,2.211717685917111
track_selection,pt04to2,0.4<pT<2 GeV,thrust,v2{4},10_15,0.1911236151,0.002370793868,0.1944307648,0.002196217449,0.1943072756,0.002664018836,1.0173037209361575,1.0166575987919348,1.0233394155319144,0.8927361996030039,0.9626599303926296
track_selection,pt04to2,0.4<pT<2 GeV,thrust,v2{4},15_20,0.2480962603,0.001619245086,0.2578628636,0.001078413439,0.2630208784,0.0009428761225,1.039366185077478,1.0601565621422628,5.020125921365178,7.965071262847538,1.5281278087746237
track_selection,pt04to2,0.4<pT<2 GeV,thrust,v2{4},20_25,0.2554351031,0.001280796994,0.2647181507,0.001849857534,0.2703389339,0.001750607265,1.0363420981977005,1.0583468388609272,4.125834044458396,6.870921987239838,1.6054889991084442
track_selection,pt04to2,0.4<pT<2 GeV,thrust,v2{4},25_30,0.2384614094,0.005263406643,0.2441039887,0.004960502272,0.2647957459,0.003105412205,1.023662442129305,1.110434374124772,0.7801626904307629,4.30917686478334,4.667074240321261
track_selection,pt04to2,0.4<pT<2 GeV,thrust,v2{4},30_35,0.2130087472,0.01516154542,0.2286284184,0.01218652558,0.2593592549,0.0109864867,1.073328778302866,1.2175990813019533,0.802981580095206,2.4755049990985394,2.9674445195747756
track_selection,pt04to2,0.4<pT<2 GeV,thrust,v2{6},15_20,0.2247695589,0.00291620069,0.2374971726,0.00229697106,0.245899369,0.001840138981,1.0566251665140407,1.0940065469870885,3.4286062274141624,6.1277141105825645,1.6601548882647188
track_selection,pt04to2,0.4<pT<2 GeV,thrust,v2{6},20_25,0.2378081236,0.002797283185,0.2513844651,0.002656878035,0.2594092581,0.002892658958,1.057089477409257,1.0908343002459147,3.519053965178597,5.368126051497252,1.5910865603962578
track_selection,pt04to2,0.4<pT<2 GeV,thrust,v2{6},25_30,0.2234657952,0.008180390523,0.2357486874,0.008785600735,0.2556789059,0.006191422062,1.0549654240775725,1.1441523105187954,1.0231993543931808,3.139904669496346,2.6225998059317024
track_selection,pt04to2,0.4<pT<2 GeV,thrust,v2{6},30_35,0.1930532196,0.0250755115,0.2131757058,0.02074558247,0.2388685732,0.01845204748,1.1042328444026634,1.2373198110600172,0.618302149918972,1.4716042959555884,2.276823705810268
track_selection,pt04to2,0.4<pT<2 GeV,thrust,v2{8},15_20,0.1933964724,0.009692196537,0.2235262616,0.004942881068,0.2342537016,0.00366647604,1.1557928581948633,1.2112615017894195,2.7693248266209025,3.942790780319429,1.3560409908211373
track_selection,pt04to2,0.4<pT<2 GeV,thrust,v2{8},20_25,0.2286729133,0.003967450816,0.2470022166,0.003537675913,0.2557055584,0.003764908131,1.0801551134128136,1.1182153352134687,3.448196639635987,4.9424535126725875,1.4748321121403447
track_selection,pt04to2,0.4<pT<2 GeV,thrust,v2{8},25_30,0.2182917465,0.01061728023,0.2304798503,0.0102782056,0.2538343781,0.007247683199,1.0558340111131963,1.1628216923904633,0.8247864110035292,2.7648498523999163,2.916174015518307
track_selection,pt1to3,1<pT<3 GeV,beam,v2{2},0_10,0.7558852165,0.0001696933454,0.7580386664,0.0001377679164,0.7601247889,0.0001137506403,1.0028489112539747,1.0056087515769003,9.852141729302456,20.75255822481032,1.9687350980396952
track_selection,pt1to3,1<pT<3 GeV,beam,v2{2},10_15,0.695587754,0.0002064652774,0.697758053,0.0003318128873,0.7004935217,0.0001651008953,1.0031200937444913,1.0070526941737965,5.553421794383819,18.55714730408032,2.260410984845794
track_selection,pt1to3,1<pT<3 GeV,beam,v2{2},15_20,0.6468578934,0.001284716777,0.650264902,0.001013729546,0.6504878561,0.0007095152016,1.0052670124841365,1.0056116849419898,2.0818824466165053,2.4733665616227736,1.0654398406860677
track_selection,pt1to3,1<pT<3 GeV,beam,v2{2},20_25,0.619962999,0.008873956156,0.6259476955,0.006666042585,0.6073736474,0.007614497628,1.0096533123906641,0.9796933823142565,0.5392204469746926,-1.0766515084538666,-2.1035906499184995
track_selection,pt1to3,1<pT<3 GeV,beam,v2{2},25_30,0.5750969399,0.06312219639,0.5783612708,0.09586736812,0.6067003674,0.05467780045,1.0056761402704866,1.0549532179835548,0.028439336394638994,0.37843467655122276,9.681441149241333
track_selection,pt1to3,1<pT<3 GeV,beam,v2{4},0_10,0.7355348893,0.0001708726374,0.7378484639,0.0001539575537,0.7396946223,0.0001063309238,1.003145431486196,1.0056553850272947,10.058983248334084,20.66892932994959,1.79796795832734
track_selection,pt1to3,1<pT<3 GeV,beam,v2{4},10_15,0.6509749005,0.0002825564206,0.6534483335,0.0004557667503,0.6561126019,0.000300175109,1.0037995827459711,1.0078923187300368,4.61248333071917,12.462837418225442,2.077154060773013
track_selection,pt1to3,1<pT<3 GeV,beam,v2{4},15_20,0.5861562716,0.001617908075,0.5907319016,0.001502158536,0.5899579314,0.0009595935231,1.007806160612272,1.0064857444749722,2.072542179748898,2.021002951856035,0.8308494786510229
track_selection,pt1to3,1<pT<3 GeV,beam,v2{4},20_25,0.549840717,0.01428511128,0.5589634104,0.009308416437,0.5342960184,0.01144252027,1.0165915202674958,0.9717287241206619,0.5350474899868801,-0.8493030939032193,-1.7039593372720583
track_selection,pt1to3,1<pT<3 GeV,beam,v2{4},25_30,0.5561762776,0.07533693287,0.4989900914,0.1199918399,0.5611654344,0.04926928776,0.8971797458770291,1.008970459548417,-0.40362445570144184,0.05542441535013889,-0.08724409042685917
track_selection,pt1to3,1<pT<3 GeV,beam,v2{6},0_10,0.7345786552,0.0001702117564,0.7368674152,0.0001492567009,0.7386790933,0.0001060635386,1.0031157453103192,1.0055820272900302,10.110089367337633,20.445655604479203,1.791554422482063
track_selection,pt1to3,1<pT<3 GeV,beam,v2{6},10_15,0.6451737658,0.0003048707923,0.6476677617,0.0004776239166,0.6504009429,0.0003213426587,1.0038656188955661,1.0081019678373289,4.4014454755178,11.800750519275903,2.0959044479583953
track_selection,pt1to3,1<pT<3 GeV,beam,v2{6},15_20,0.578104286,0.001653797081,0.5827160466,0.001689795678,0.5818868523,0.001069451055,1.007977385242911,1.0065430518188547,1.9504876598540515,1.9206114592863734,0.8202000554842451
track_selection,pt1to3,1<pT<3 GeV,beam,v2{6},20_25,0.5391174985,0.01617438986,0.5495324375,0.01023507714,0.5227949497,0.01302504262,1.0193184955579773,0.9697235781709651,0.5441243316256695,-0.7859900819314675,-1.567224618406314
track_selection,pt1to3,1<pT<3 GeV,beam,v2{6},25_30,0.5523185866,0.07615786419,0.4875557292,0.118461446,0.5647186905,0.04978602398,0.8827436574266465,1.0224509987547827,-0.45986496487967976,0.13628406494889136,-0.1914693760871647
track_selection,pt1to3,1<pT<3 GeV,beam,v2{8},0_10,0.7344553634,0.0001699510054,0.7367435318,0.0001479930609,0.7385481503,0.000104813742,1.0031154628504684,1.0055725468203451,10.15357576712792,20.497458670037357,1.7886738143923373
track_selection,pt1to3,1<pT<3 GeV,beam,v2{8},10_15,0.6440852584,0.0003101390629,0.646586824,0.0004847703078,0.649329814,0.000329671951,1.0038839044480141,1.008142641881027,4.346846245495415,11.586964771889447,2.0965093220021753
track_selection,pt1to3,1<pT<3 GeV,beam,v2{8},15_20,0.5765238589,0.001657722077,0.5811728207,0.001741487289,0.5803178071,0.001107439647,1.008063780411222,1.006580730600185,1.9335759556249785,1.9030581355535388,0.8160850450524327
track_selection,pt1to3,1<pT<3 GeV,beam,v2{8},20_25,0.5368168667,0.01680803069,0.5475986585,0.0105205242,0.5201444201,0.01363257048,1.0200846740645082,0.9689420216944908,0.5437371135915449,-0.7703904419351909,-1.5463521193202712
track_selection,pt1to3,1<pT<3 GeV,beam,v2{8},25_30,0.5520810186,0.07611706509,0.4874923723,0.1114608,0.5657519011,0.04898747924,0.8830087539256688,1.024762457029708,-0.4785352872240024,0.1510287689056887,-0.21166076831060499
track_selection,pt1to3,1<pT<3 GeV,thrust,v2{2},0_10,0.5958142119,0.0002775465557,0.600606546,0.0002141167329,0.6049460507,0.000268231988,1.008043336335865,1.0153266548827014,13.67130285117394,23.658844910624286,1.9055096346475469
track_selection,pt1to3,1<pT<3 GeV,thrust,v2{2},10_15,0.5827588243,0.0004773641432,0.5892367044,0.000603151544,0.5943963916,0.0004924984316,1.0111158850452089,1.019969783064167,8.421583340059456,16.96735446705709,1.7965085985460096
track_selection,pt1to3,1<pT<3 GeV,thrust,v2{2},15_20,0.5677561382,0.00143342426,0.5745195849,0.001873472843,0.5814868991,0.001704075627,1.0119125910667257,1.0241842579518938,2.867153057434956,6.166177081730393,2.030142545516033
track_selection,pt1to3,1<pT<3 GeV,thrust,v2{2},20_25,0.5786161114,0.01017521315,0.5683085279,0.009593446353,0.5695282229,0.01172936795,0.9821857993634844,0.9842937513820498,-0.737066476864372,-0.5852651236721436,0.8816701315104486
track_selection,pt1to3,1<pT<3 GeV,thrust,v2{2},25_30,0.5595099398,0.1917009992,0.7953843703,0.02683752269,0.427680147,0.1089273297,1.4215732621020365,0.7643834659181867,1.2185455461293904,-0.5979032891547745,-0.5588981922311412
track_selection,pt1to3,1<pT<3 GeV,thrust,v2{4},0_10,0.5386927218,0.0006663957144,0.5440591279,0.0007457096289,0.5471942504,0.0007716711597,1.0099619057077076,1.0157817773583293,5.365960478692242,8.33820019168247,1.5842126819287987
track_selection,pt1to3,1<pT<3 GeV,thrust,v2{4},10_15,0.5342882294,0.0008774518088,0.5379677167,0.000674998395,0.5455482209,0.0007353930508,1.006886708517109,1.021074751193087,3.323707245688339,9.83518050219488,3.060206648899153
track_selection,pt1to3,1<pT<3 GeV,thrust,v2{4},15_20,0.5150379828,0.002648373193,0.5225623986,0.002012763791,0.5289767058,0.002434722638,1.014609438626436,1.0270634855398864,2.2620132349908535,3.8745957913205777,1.8524658087077082
track_selection,pt1to3,1<pT<3 GeV,thrust,v2{4},20_25,0.5187141657,0.01286075816,0.5185670918,0.01493391452,0.5058277307,0.01606339438,0.9997164644620773,0.9751569634066002,-0.007462499446196963,-0.6262404026075444,87.61877532320999
track_selection,pt1to3,1<pT<3 GeV,thrust,v2{4},25_30,0.4536281617,0.3300992331,0.712354499,0.07589043274,0.4663679307,0.08349422811,1.5703489314473045,1.0280841668917928,0.7638566597442001,0.03741544525782865,0.04924032525234535
track_selection,pt1to3,1<pT<3 GeV,thrust,v2{6},0_10,0.5267539644,0.0009538735113,0.5337023901,0.0006129071744,0.5355430332,0.0007523826828,1.0131910268732665,1.0166853396348163,6.128374970515276,7.234464626568027,1.2649007385946414
track_selection,pt1to3,1<pT<3 GeV,thrust,v2{6},10_15,0.524826533,0.0007989104149,0.5285572093,0.0009403717168,0.5365989451,0.0008071336604,1.007108398804982,1.0224310536144328,3.023436238576783,10.36614553746145,3.155570506076838
track_selection,pt1to3,1<pT<3 GeV,thrust,v2{6},15_20,0.5056943257,0.002674647094,0.51287512,0.001998843244,0.5211755761,0.002599553693,1.0141998712167872,1.0306138503305733,2.1505639374427514,4.150690574203434,2.155924505454763
track_selection,pt1to3,1<pT<3 GeV,thrust,v2{6},20_25,0.5034324756,0.01555640673,0.5049082069,0.0162009164,0.4936289009,0.01882107539,1.0029313391001269,0.980526534987009,0.06570357161558363,-0.40149103266205316,-6.643197647159755
track_selection,pt1to3,1<pT<3 GeV,thrust,v2{8},0_10,0.5226275364,0.0008689010847,0.5305454453,0.0005706751777,0.5321184098,0.0008437065565,1.0151501946386918,1.0181599183720316,7.616687057562945,7.836394856814265,1.1986590803033863
track_selection,pt1to3,1<pT<3 GeV,thrust,v2{8},10_15,0.5222167739,0.0008436479702,0.5260200419,0.0009711900489,0.5341673477,0.0007698632705,1.0072829295995158,1.0228843162404593,2.9564070359210923,10.463528071665305,3.142185562521512
track_selection,pt1to3,1<pT<3 GeV,thrust,v2{8},15_20,0.502713264,0.00287580022,0.5107487334,0.002053115741,0.5193275405,0.002548443537,1.0159842000906505,1.033049210533661,2.2740923024110415,4.323821697814609,2.0676174188405128
track_selection,pt1to3,1<pT<3 GeV,thrust,v2{8},20_25,0.4997348044,0.0167307704,0.5021694204,0.01632125017,0.4919713444,0.01987351026,1.0048718159683176,0.9844648402879982,0.10416315413858694,-0.29884336715288196,-3.188782132377343
track_selection,positive,positive charged particles,beam,v2{2},0_10,0.704757444,0.0001694007875,0.7068178775,9.433240085e-05,0.7088733294,0.0001320020902,1.0029236065791738,1.005840144627121,10.626548704393908,19.165187633092746,1.9975822563552454
track_selection,positive,positive charged particles,beam,v2{2},10_15,0.610419832,0.000175052117,0.6136052833,0.0002257181279,0.6170311673,0.0002278591034,1.0052184597108567,1.0108308003007345,11.151862385134985,23.008929439454562,2.075478378840724
track_selection,positive,positive charged particles,beam,v2{2},15_20,0.4969186735,0.001420985699,0.5041270683,0.001081330361,0.5047510307,0.0008822626774,1.0145061861918536,1.015761849207303,4.0368908636287575,4.6827462390011245,1.0865605196874164
track_selection,positive,positive charged particles,beam,v2{2},20_25,0.4081685272,0.007938977505,0.4073337785,0.008801816726,0.3881060279,0.008639943665,0.9979548920497955,0.9508475103712013,-0.07042366241179919,-1.7098418001610833,24.034178549783988
track_selection,positive,positive charged particles,beam,v2{4},0_10,0.692092122,0.0001782742169,0.6941345682,0.0001018118539,0.6959331462,0.0001293583831,1.0029511189841285,1.0055498741827897,9.948680613019599,17.438444275109717,1.8805999394256292
track_selection,positive,positive charged particles,beam,v2{4},10_15,0.5755528808,0.0002319032088,0.5787548661,0.0002706296833,0.5821260349,0.0002665540449,1.0055633207769707,1.0114205910860241,8.984296866082143,18.604330901603387,2.0528370633056765
track_selection,positive,positive charged particles,beam,v2{4},15_20,0.4294127721,0.002231876356,0.4389057919,0.0014969353,0.438419634,0.001388997031,1.0221069805482854,1.0209748346700376,3.5324255548722396,3.4262267613860113,0.9487878556831825
track_selection,positive,positive charged particles,beam,v2{4},20_25,0.3191377384,0.02408260598,0.309657112,0.02230744808,0.3089279906,0.0187442914,0.9702929949697232,0.9680083344226644,-0.28880813374175535,-0.33455341172867076,1.0769064584171395
track_selection,positive,positive charged particles,beam,v2{6},0_10,0.6909247087,0.0001768576651,0.6929978804,0.0001082974387,0.6948146311,0.0001372880155,1.0030005754229006,1.005630023577126,9.996911656482512,17.374274192130613,1.8763146342389256
track_selection,positive,positive charged particles,beam,v2{6},10_15,0.5702507317,0.0002453799032,0.5735248491,0.0002893205359,0.5769401292,0.0002750191231,1.0057415400244019,1.0117306250183284,8.6305244880055,18.149400041548837,2.043114733759997
track_selection,positive,positive charged particles,beam,v2{6},15_20,0.4191707915,0.002452064386,0.4295287169,0.001663186509,0.4293369465,0.001457827635,1.0247105132562655,1.0242530138219328,3.4958675976093265,3.5636993273283153,0.9814856361101024
track_selection,positive,positive charged particles,beam,v2{6},20_25,0.3017206718,0.038895115,0.2627943072,0.05570625839,0.3028922422,0.02511834171,0.8709854238101296,1.00388296364651,-0.5729413105788017,0.025303476939622527,-0.03009709260134682
track_selection,positive,positive charged particles,beam,v2{8},0_10,0.6907137598,0.0001781150388,0.692787362,0.0001088152124,0.6946083287,0.0001381003623,1.0030021150883115,1.005638470125639,9.934660020832887,17.279920482808674,1.8781658796465441
track_selection,positive,positive charged particles,beam,v2{8},10_15,0.5693042528,0.0002475556584,0.572594705,0.0002895175617,0.5760098283,0.0002791126351,1.0057797780076587,1.011778544542782,8.63804696421677,17.973625103553193,2.037888743680892
track_selection,positive,positive charged particles,beam,v2{8},15_20,0.4170498534,0.002535915827,0.4278723907,0.001762409318,0.4276083906,0.001517849311,1.0259502244438385,1.0253172063577567,3.5044850283801203,3.572554578816871,0.9756064504393074
track_selection,positive,positive charged particles,thrust,v2{2},0_10,0.3910287712,0.0002485713299,0.395654336,0.0002203147198,0.4008292151,0.0002580200634,1.0118292185656952,1.0250632296695819,13.925964330184874,27.35441360899562,2.118756157085952
track_selection,positive,positive charged particles,thrust,v2{2},10_15,0.3949036067,0.00036380324,0.4023403472,0.000273141808,0.4087641108,0.0003197995839,1.0188317867292853,1.0350984490008204,16.34708090177296,28.614903101787387,1.8637875155116728
track_selection,positive,positive charged particles,thrust,v2{2},15_20,0.3697572559,0.00145080408,0.3821505701,0.001441356701,0.3884277891,0.00130598613,1.0335174334032586,1.0504940279117858,6.060070944864645,9.564661369861838,1.506500432305672
track_selection,positive,positive charged particles,thrust,v2{2},20_25,0.336248009,0.0104680025,0.3357715308,0.009927234357,0.3576698461,0.01613709804,0.9985829560703807,1.0637084429546764,-0.03302757411471359,1.1136908416351996,-44.95869296853278
track_selection,positive,positive charged particles,thrust,v2{4},0_10,0.2115208659,0.004138012208,0.2041252995,0.003553976867,0.195605651,0.007388186908,0.9650362323899696,0.9247581800864781,-1.3558121326266668,-1.8794351160219718,2.1519940514630505
track_selection,positive,positive charged particles,thrust,v2{4},10_15,0.3084388074,0.001077202806,0.3140676587,0.001023374171,0.3202882874,0.0008487405759,1.0182494911955102,1.0384176041266848,3.788380778863006,8.64045228076685,2.1051328891918057
track_selection,positive,positive charged particles,thrust,v2{4},15_20,0.3062429329,0.002823814247,0.3099333446,0.002460713573,0.3188321767,0.001924339251,1.0120506020010103,1.0411086834911907,0.9852827281635187,3.684120670494089,3.4113385777527245
track_selection,positive,positive charged particles,thrust,v2{4},20_25,0.267242343,0.03523823148,0.2596263982,0.0293599946,0.2388570852,0.04744339363,0.9715017286762824,0.8937845796390134,-0.1660456582014976,-0.4803058608431901,3.727082922134624
track_selection,positive,positive charged particles,thrust,v2{6},10_15,0.2663929425,0.002801940848,0.271168673,0.002989908398,0.2811313914,0.003203183613,1.0179273912258393,1.0553259735850546,1.1654911223311155,3.463199212854283,3.0861140300944365
track_selection,positive,positive charged particles,thrust,v2{6},15_20,0.2902382129,0.004029099156,0.290648769,0.003879828288,0.3015437081,0.0035500654,1.001414548745659,1.0389524697214672,0.0733994115012546,2.105317160998008,27.537028922481205
track_selection,positive,positive charged particles,thrust,v2{8},15_20,0.2861177187,0.00492595111,0.2828773759,0.004812923194,0.2993890219,0.00467125822,0.9886747915692786,1.0463840661819173,-0.47050901351713287,1.9549278045574434,-4.09564790490682
track_selection,negative,negative charged particles,beam,v2{2},0_10,0.7046796669,0.0001206944929,0.7068429258,0.0001468882765,0.7087721216,0.0001235980892,1.0030698471966937,1.0058075390737518,11.378746950282745,23.689610729787745,1.8918006993985061
track_selection,negative,negative charged particles,beam,v2{2},10_15,0.6107351227,0.0002212954793,0.6138609669,0.0002076418516,0.6168119293,0.0002352580973,1.0051181667531761,1.0099499871124735,10.300743473959924,18.8146290712203,1.9440529377631381
track_selection,negative,negative charged particles,beam,v2{2},15_20,0.4989438222,0.0009092074304,0.5025831839,0.0008647274419,0.5070751587,0.0007430117942,1.0072941311988852,1.0162970982667876,2.900454560467504,6.925053921263538,2.2342754500054096
track_selection,negative,negative charged particles,beam,v2{2},20_25,0.4067995107,0.009471714643,0.4096113339,0.01092654213,0.3936269649,0.01145236064,1.0069120614111888,0.967619071671612,0.19445010785627112,-0.8863421612763839,-4.684699166007292
track_selection,negative,negative charged particles,beam,v2{4},0_10,0.6921041235,0.0001237717596,0.6941928978,0.000163470306,0.6961174615,0.000131496852,1.0030180058593454,1.0057987488641225,10.187083972141712,22.224118336459043,1.9213842299763306
track_selection,negative,negative charged particles,beam,v2{4},10_15,0.5759551035,0.0002810211773,0.5789629889,0.0002319645049,0.5817668713,0.0003371770065,1.0052224303278527,1.0100906611725162,8.254566001194009,13.240704204024293,1.9321772697856443
track_selection,negative,negative charged particles,beam,v2{4},15_20,0.4325544247,0.001898146982,0.4349209341,0.00148276764,0.4417443574,0.001289157957,1.0054710095767516,1.0212457257982592,0.9825072663195653,4.005139724828366,3.883328204823542
track_selection,negative,negative charged particles,beam,v2{4},20_25,0.3031535782,0.02556185654,0.3227431574,0.01223267925,0.3109996416,0.02475953211,1.0646193236982877,1.0258814804251584,0.6912810284263531,0.22047482139710797,0.400522304225912
track_selection,negative,negative charged particles,beam,v2{6},0_10,0.6909444286,0.0001257820819,0.6930363804,0.000163857593,0.6949540311,0.000124718602,1.0030276701184764,1.00580307523157,10.127169956751452,22.63619822073719,1.9166801548677879
track_selection,negative,negative charged particles,beam,v2{6},10_15,0.5707264722,0.0003101386709,0.5737045969,0.0002447876748,0.5765581597,0.0003619622714,1.005218129603346,1.0102180077218434,7.5375757283553515,12.234536406082809,1.9581743840343606
track_selection,negative,negative charged particles,beam,v2{6},15_20,0.4219978612,0.002108259858,0.4244722908,0.001760042614,0.4322348978,0.001589226674,1.00586360696939,1.0242585035167946,0.9009841800655553,3.8774425584737657,4.137129866212419
track_selection,negative,negative charged particles,beam,v2{6},20_25,0.2481716329,0.1064853533,0.3095144642,0.01503411031,0.3042453872,0.03162803762,1.2471790614550935,1.2259474769326064,0.5704112592525983,0.5047908803209336,0.9141044374976541
track_selection,negative,negative charged particles,beam,v2{8},0_10,0.6907355455,0.0001257898609,0.6928273172,0.0001634382307,0.6947454748,0.0001248172512,1.003028324969849,1.0058053032396028,10.142390496677919,22.628462715584696,1.9170014108136446
track_selection,negative,negative charged particles,beam,v2{8},10_15,0.5697748574,0.0003165419708,0.5727583535,0.0002485984078,0.5756258451,0.0003708157621,1.0052362719436487,1.0102689468024253,7.412555938590325,12.000841996325418,1.9611179314093814
track_selection,negative,negative charged particles,beam,v2{8},15_20,0.4198591881,0.002194659184,0.4223124759,0.001863746222,0.4306584307,0.00171495017,1.00584312043069,1.0257211058042341,0.8520580164731747,3.877306038392183,4.401946889394739
track_selection,negative,negative charged particles,thrust,v2{2},0_10,0.3906730512,0.0002927063366,0.3957037202,0.0002609543313,0.400977739,0.000229294952,1.0128769286352044,1.026376756134952,12.828741614247562,27.713876829520473,2.0483732481703756
track_selection,negative,negative charged particles,thrust,v2{2},10_15,0.3948118534,0.0003432128305,0.4025629826,0.0002773071359,0.4093109018,0.0003011057025,1.0196324632435667,1.0367239440131764,17.566626338596645,31.756194603733483,1.8705724064049947
track_selection,negative,negative charged particles,thrust,v2{2},15_20,0.3718174385,0.001054335775,0.3818812606,0.00147433444,0.389107949,0.0009278516315,1.0270665683153535,1.0465026884423552,5.552343953792914,12.31106781972512,1.7180858652101976
track_selection,negative,negative charged particles,thrust,v2{2},20_25,0.3276698982,0.00886854967,0.3340777934,0.01021681098,0.3680561373,0.008944712323,1.0195559471138507,1.1232528203593162,0.47364072862224543,3.2062765957083146,6.30257484548123
track_selection,negative,negative charged particles,thrust,v2{4},0_10,0.2024852507,0.003831457984,0.2065981687,0.004211555053,0.2068649215,0.004431389547,1.0203121856321953,1.0216295793637278,0.7223735854056067,0.7476270665924468,1.0648573105517767
track_selection,negative,negative charged particles,thrust,v2{4},10_15,0.3078568159,0.0009977314086,0.3149736569,0.0008147563845,0.3189644377,0.001357446186,1.0231173735075325,1.0360804803607402,5.524911672154888,6.593334152178263,1.560751715543454
track_selection,negative,negative charged particles,thrust,v2{4},15_20,0.3000783114,0.002040985778,0.3110849606,0.003044573529,0.3192035491,0.002963522345,1.0366792559870424,1.0637341552969029,3.002862639444614,5.315009271779113,1.7376076363004256
track_selection,negative,negative charged particles,thrust,v2{4},20_25,0.2299167908,0.04236059216,0.2712495107,0.02295279971,0.3437873964,0.01514175017,1.1797725157705183,1.495268767469244,0.85789266256608,2.5312753134034893,2.754974893389488
track_selection,negative,negative charged particles,thrust,v2{6},10_15,0.2552836141,0.004372346839,0.2711261448,0.002344776964,0.2782141111,0.0029908317,1.0620585490998031,1.0898236147307818,3.193163415842094,4.328628925276765,1.4474011402736282
track_selection,negative,negative charged particles,thrust,v2{6},15_20,0.2865917298,0.003695449692,0.291249001,0.004845021763,0.3037900742,0.003516134777,1.0162505429003488,1.0600099117026232,0.7643031271281567,3.3716053364272818,3.6927942697431666
track_selection,negative,negative charged particles,thrust,v2{6},20_25,0.2361303369,0.04559915648,0.2374989688,0.04918523231,0.3410778682,0.01782195916,1.0057960866780942,1.4444474720096843,0.02040582871156657,2.1436150090168713,76.68061171159317
track_selection,negative,negative charged particles,thrust,v2{8},15_20,0.2834118841,0.004563765694,0.2860882802,0.00686805979,0.2947696847,0.004159416103,1.0094434857892396,1.0400752446781394,0.32456499004253747,1.8393663744025648,4.243691955760981
event_shape,thrustlt0p90,Thrust<0.90,beam,v2{2},0_10,0.5006737368,0.002381005808,0.5080501674,0.002356343642,0.5082796224,0.003412101851,1.014733008859513,1.0151913013225182,2.202013372793501,1.8280195543372602,1.031106508342944
