sample,shoving_setting,axis,observable_type,case,gap_value,multiplicity_bin,multiplicity_bin_text,number_of_events,number_of_valid_pairs,signed_c2_2,statistical_uncertainty,v2_2_if_c2_positive,v2_2_from_summary,note
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,inclusive,inclusive,0.0,0_10,"[0,10)",62665.0,3696916.0,0.6019871743271961,0.0013963404339228456,0.7758783244344413,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,inclusive,inclusive,0.0,10_15,"[10,15)",561231.0,82677608.0,0.610825980587271,0.00028999842454809473,0.7815535685973617,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,inclusive,inclusive,0.0,15_20,"[15,20)",1291430.0,360108698.0,0.5771861390248896,0.00018262777691987008,0.7597276742523531,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,inclusive,inclusive,0.0,20_25,"[20,25)",1366844.0,629320474.0,0.5169223812832761,0.00022976682457200498,0.7189731436453493,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,inclusive,inclusive,0.0,25_30,"[25,30)",939430.0,650797238.0,0.4474938759641755,0.00024997143001546484,0.6689498306780378,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,inclusive,inclusive,0.0,30_35,"[30,35)",486003.0,473439078.0,0.38123349609957635,0.00041883186450450026,0.6174410871488683,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,inclusive,inclusive,0.0,35_40,"[35,40)",201347.0,262845914.0,0.32371311023921795,0.000456915573792293,0.568957916052864,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,inclusive,inclusive,0.0,40_999,"[40,inf)",91050.0,166685550.0,0.25830436857202077,0.0005448459442234338,0.5082365281756328,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,pt_selection,pt_1_to_3_GeV,0.0,0_10,"[0,10)",62665.0,296980.0,0.6451248528469931,0.0025054585336146606,0.8031966464365953,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,pt_selection,pt_1_to_3_GeV,0.0,10_15,"[10,15)",561231.0,7508656.0,0.6401252637068472,0.00035976752899417815,0.8000782859863447,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,pt_selection,pt_1_to_3_GeV,0.0,15_20,"[15,20)",1291430.0,37775342.0,0.5977441029076587,0.00031150733856683194,0.7731391226083819,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,pt_selection,pt_1_to_3_GeV,0.0,20_25,"[20,25)",1366844.0,76313460.0,0.5352858056958759,0.0003092575221156817,0.7316322885820964,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,pt_selection,pt_1_to_3_GeV,0.0,25_30,"[25,30)",939430.0,89162726.0,0.46919755739466734,0.00038641885829958453,0.684979968608329,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,pt_selection,pt_1_to_3_GeV,0.0,30_35,"[30,35)",486003.0,71140594.0,0.4077215969862439,0.0005063042316239447,0.6385308113053307,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,pt_selection,pt_1_to_3_GeV,0.0,35_40,"[35,40)",201347.0,42415362.0,0.3543704981260091,0.0006253671825562685,0.5952902637587895,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,pt_selection,pt_1_to_3_GeV,0.0,40_999,"[40,inf)",91050.0,28861470.0,0.29282510319263017,0.0007180676594343708,0.5411331658590427,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1.0,0_10,"[0,10)",62665.0,1582566.0,0.5038785107835629,0.0019605066858815958,0.7098440045415352,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1.0,10_15,"[10,15)",561231.0,31354004.0,0.5233240931910961,0.0003435506462390032,0.7234114273296325,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1.0,15_20,"[15,20)",1291430.0,125353434.0,0.4863114146085539,0.0002214388435064168,0.6973603190665166,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1.0,20_25,"[20,25)",1366844.0,206025304.0,0.41358179603341344,0.0002851195707800215,0.6431032545660249,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1.0,25_30,"[25,30)",939430.0,203812520.0,0.32996334689807083,0.0002744176829530902,0.5744243613375662,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1.0,30_35,"[30,35)",486003.0,143100012.0,0.2530746282272848,0.000521150705319981,0.5030652325765366,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1.0,35_40,"[35,40)",201347.0,76940128.0,0.19044908856031537,0.0005447998699035822,0.43640473022220483,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p0,1.0,40_999,"[40,inf)",91050.0,46754172.0,0.12864140060424983,0.0010522965789438886,0.35866614086675347,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,0_10,"[0,10)",62665.0,1153632.0,0.5101506197025567,0.0020961492524140053,0.7142482899542404,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,10_15,"[10,15)",561231.0,20816454.0,0.5328194956916773,0.0005180670535278669,0.729944857980161,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,15_20,"[15,20)",1291430.0,76061768.0,0.4948631796674776,0.0003751565843778675,0.7034651232772507,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,20_25,"[20,25)",1366844.0,114548968.0,0.41620765671778026,0.0004090074641519116,0.6451415788164488,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,25_30,"[25,30)",939430.0,104318666.0,0.32236076267798514,0.00035519305344345014,0.5677682297187693,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,30_35,"[30,35)",486003.0,67678936.0,0.23512016288123977,0.0006090920860598797,0.4848919084509864,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,35_40,"[35,40)",201347.0,33907312.0,0.16556885842953284,0.0008752175608208212,0.40690153407124535,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_1p6,1.6,40_999,"[40,inf)",91050.0,18765020.0,0.10294240587827777,0.0013089804841365947,0.3208463898476618,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p0,2.0,0_10,"[0,10)",62665.0,922674.0,0.5087213286402348,0.002010406853232113,0.7132470319883811,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p0,2.0,10_15,"[10,15)",561231.0,15480604.0,0.5308478973311377,0.0006293516704949513,0.7285930944849379,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p0,2.0,15_20,"[15,20)",1291430.0,52777834.0,0.4907899826044396,0.00043409822936805905,0.7005640460403599,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p0,2.0,20_25,"[20,25)",1366844.0,74208306.0,0.406201785450405,0.0005170078849948958,0.6373396154723202,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p0,2.0,25_30,"[25,30)",939430.0,63297830.0,0.3063626201162031,0.000544896703364442,0.5535003343415459,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p0,2.0,30_35,"[30,35)",486003.0,38521014.0,0.2144453733619006,0.0007277792384856957,0.46308246928803143,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p0,2.0,35_40,"[35,40)",201347.0,18186912.0,0.14331657011410184,0.001026898235887481,0.37857175028533474,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p0,2.0,40_999,"[40,inf)",91050.0,9321750.0,0.08305829234808915,0.0016143065607536896,0.28819835590802584,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p5,2.5,0_10,"[0,10)",62665.0,683460.0,0.497988164183566,0.002294071087999319,0.7056827645504501,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p5,2.5,10_15,"[10,15)",561231.0,10357658.0,0.5198485772380205,0.0008229642782819148,0.721005254653543,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p5,2.5,15_20,"[15,20)",1291430.0,31961022.0,0.47429805984107765,0.000499650241767167,0.6886930084159978,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p5,2.5,20_25,"[20,25)",1366844.0,40671864.0,0.379740718677708,0.0005387458530783645,0.616231059488004,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p5,2.5,25_30,"[25,30)",939430.0,31585828.0,0.2724660727471827,0.0008556238928613148,0.52198282801945,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p5,2.5,30_35,"[30,35)",486003.0,17546676.0,0.1780012092262375,0.000979604252293788,0.42190189526267535,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p5,2.5,35_40,"[35,40)",201347.0,7615264.0,0.11042336562996372,0.0013817085299537902,0.332300113797699,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_2p5,2.5,40_999,"[40,inf)",91050.0,3489870.0,0.058625791261144394,0.0019951129883342793,0.24212763423687184,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_3p0,3.0,0_10,"[0,10)",62665.0,496388.0,0.48234474743366074,0.002561194139126841,0.6945104372388228,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_3p0,3.0,10_15,"[10,15)",561231.0,6679836.0,0.5003134196728781,0.0008570846291261446,0.7073283676432596,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_3p0,3.0,15_20,"[15,20)",1291430.0,18344848.0,0.44524849620389334,0.0006618427813733148,0.6672694329908222,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_3p0,3.0,20_25,"[20,25)",1366844.0,20833198.0,0.3392804220897339,0.0007486912727402008,0.5824778296980357,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_3p0,3.0,25_30,"[25,30)",939430.0,14509294.0,0.22630203359811993,0.0010916729392449096,0.47571213312056687,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_3p0,3.0,30_35,"[30,35)",486003.0,7269130.0,0.13312936280596163,0.0014206319493734825,0.36486896662495377,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_3p0,3.0,35_40,"[35,40)",201347.0,2854820.0,0.07588669596839731,0.001997002978533161,0.2754753999332741,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,rapidity_gap,abs_delta_eta_gt_3p0,3.0,40_999,"[40,inf)",91050.0,1156000.0,0.03626226418149308,0.0028683759379848545,0.19042653224142134,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,0_10,"[0,10)",62665.0,925948.0,0.6034062281306293,0.0016594417702501159,0.7767922683257277,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,10_15,"[10,15)",561231.0,20591118.0,0.6123048202518192,0.0003709012069700378,0.7824990864223543,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,15_20,"[15,20)",1291430.0,88615627.0,0.5755053848401931,0.00022267535189776262,0.7586207121086223,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,20_25,"[20,25)",1366844.0,152961407.0,0.5073743457786054,0.0002531241086149006,0.7123021450049167,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,25_30,"[25,30)",939430.0,156910908.0,0.42573040421460057,0.0002639084058137712,0.6524801944998795,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,30_35,"[30,35)",486003.0,113952899.0,0.34655904780123237,0.000510765135340341,0.5886926598839435,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,35_40,"[35,40)",201347.0,63424538.0,0.2788667020784606,0.0005563312301043026,0.5280783105548462,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_0p0_vs_eta_gt_0p0,0.0,40_999,"[40,inf)",91050.0,40488343.0,0.20680702469337903,0.0006581062039733171,0.45476040361203285,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,0_10,"[0,10)",62665.0,587564.0,0.6177864604660939,0.0013852614247522967,0.7859939315707812,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,10_15,"[10,15)",561231.0,11501732.0,0.6329963589198566,0.00032637125494889153,0.7956106830101369,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,15_20,"[15,20)",1291430.0,43737053.0,0.5957530491128425,0.00022451249030484377,0.7718504059160962,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,20_25,"[20,25)",1366844.0,66316308.0,0.5191459159588618,0.0003152900033641852,0.7205178109934978,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,25_30,"[25,30)",939430.0,59589107.0,0.42178764119824785,0.0003684316074608343,0.6494518005196751,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,30_35,"[30,35)",486003.0,37998961.0,0.32399458127752495,0.000571254664981217,0.5692052189478984,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,35_40,"[35,40)",201347.0,18788866.0,0.23899045553473,0.0008335437664899428,0.4888665007287061,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_0p5_vs_eta_gt_0p5,0.5,40_999,"[40,inf)",91050.0,10331295.0,0.1549090025373489,0.0013633766740779518,0.3935848098407113,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_0p8_vs_eta_gt_0p8,0.8,0_10,"[0,10)",62665.0,431990.0,0.6155423618044399,0.0016456736537005202,0.7845650781193615,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_0p8_vs_eta_gt_0p8,0.8,10_15,"[10,15)",561231.0,7675987.0,0.6324252095645811,0.0004307036806580755,0.7952516642953859,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_0p8_vs_eta_gt_0p8,0.8,15_20,"[15,20)",1291430.0,26489868.0,0.5929024334340587,0.00031999043129969965,0.7700015801503648,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_0p8_vs_eta_gt_0p8,0.8,20_25,"[20,25)",1366844.0,36302143.0,0.5094086366647832,0.0004535947889534939,0.7137286856115447,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_0p8_vs_eta_gt_0p8,0.8,25_30,"[25,30)",939430.0,29327293.0,0.4031302355956617,0.0006210322668512017,0.634925377974185,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_0p8_vs_eta_gt_0p8,0.8,30_35,"[30,35)",486003.0,16732463.0,0.2956380863830388,0.0006995027796035761,0.5437261133907758,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_0p8_vs_eta_gt_0p8,0.8,35_40,"[35,40)",201347.0,7467027.0,0.20523814809575483,0.0011593027964137764,0.453032171148755,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_0p8_vs_eta_gt_0p8,0.8,40_999,"[40,inf)",91050.0,3612132.0,0.12409887187356386,0.001960578500696035,0.3522766978861416,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_1p0_vs_eta_gt_1p0,1.0,0_10,"[0,10)",62665.0,344254.0,0.609601572256822,0.0017383596031607636,0.7807698587015395,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_1p0_vs_eta_gt_1p0,1.0,10_15,"[10,15)",561231.0,5647642.0,0.6243039444973673,0.0007638120412734591,0.7901290682523756,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_1p0_vs_eta_gt_1p0,1.0,15_20,"[15,20)",1291430.0,18042526.0,0.5808645671304561,0.000453714831478204,0.7621447153464073,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_1p0_vs_eta_gt_1p0,1.0,20_25,"[20,25)",1366844.0,22743134.0,0.4892803420215526,0.00048029539836954525,0.6994857697062554,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_1p0_vs_eta_gt_1p0,1.0,25_30,"[25,30)",939430.0,16904876.0,0.3759147491863886,0.0008646349089483196,0.6131188703558134,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_1p0_vs_eta_gt_1p0,1.0,30_35,"[30,35)",486003.0,8857453.0,0.26342680485597836,0.001074125137353455,0.5132512102820396,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_1p0_vs_eta_gt_1p0,1.0,35_40,"[35,40)",201347.0,3648207.0,0.17204199592490227,0.0016975451370577156,0.4147794545597724,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,beam,two_subevent,eta_lt_minus_1p0_vs_eta_gt_1p0,1.0,40_999,"[40,inf)",91050.0,1597271.0,0.0984928863149522,0.0025026546089592307,0.3138357632822496,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,inclusive,inclusive,0.0,0_10,"[0,10)",62665.0,1619236.0,0.07461223107475377,0.0011020388515103746,0.2731523953304341,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,inclusive,inclusive,0.0,10_15,"[10,15)",561231.0,32919278.0,0.09593613768275842,0.00030541380416461693,0.30973559318030985,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,inclusive,inclusive,0.0,15_20,"[15,20)",1291430.0,152157984.0,0.13047112810090858,0.0002329006581051097,0.36120787380801733,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,inclusive,inclusive,0.0,20_25,"[20,25)",1366844.0,301683890.0,0.16474293105919577,0.00016118664800108127,0.40588536689463905,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,inclusive,inclusive,0.0,25_30,"[25,30)",939430.0,352703564.0,0.18392155770810414,0.00021083185160889658,0.4288607672754692,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,inclusive,inclusive,0.0,30_35,"[30,35)",486003.0,281875822.0,0.18706053116943105,0.00023568447291437138,0.4325049493005034,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,inclusive,inclusive,0.0,35_40,"[35,40)",201347.0,167513368.0,0.17927077494203328,0.000461811084628522,0.423403796560722,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,inclusive,inclusive,0.0,40_999,"[40,inf)",91050.0,113071992.0,0.16047993345257416,0.000546767536243332,0.4005994676139425,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,pt_selection,pt_1_to_3_GeV,0.0,0_10,"[0,10)",62665.0,69950.0,0.33094865764160114,0.005294848488453456,0.5752813725835395,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,pt_selection,pt_1_to_3_GeV,0.0,10_15,"[10,15)",561231.0,1937828.0,0.3476475876569541,0.0010722605279440678,0.5896164750555687,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,pt_selection,pt_1_to_3_GeV,0.0,15_20,"[15,20)",1291430.0,12196928.0,0.35988621551213557,0.00045126060569685924,0.5999051720998374,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,pt_selection,pt_1_to_3_GeV,0.0,20_25,"[20,25)",1366844.0,30895204.0,0.35889136496085283,0.0003948168670319619,0.5990754251017586,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,pt_selection,pt_1_to_3_GeV,0.0,25_30,"[25,30)",939430.0,42478680.0,0.3417593487844255,0.00039303160681046045,0.5846018720329464,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,pt_selection,pt_1_to_3_GeV,0.0,30_35,"[30,35)",486003.0,37689922.0,0.3159437777047668,0.00045929840227336644,0.5620887631902695,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,pt_selection,pt_1_to_3_GeV,0.0,35_40,"[35,40)",201347.0,24061312.0,0.2864972047902874,0.0007717150857105064,0.5352543365450554,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,pt_selection,pt_1_to_3_GeV,0.0,40_999,"[40,inf)",91050.0,17264586.0,0.2469674393006586,0.0009607283547036974,0.49695818667233826,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p0,1.0,0_10,"[0,10)",62665.0,1271338.0,0.04893543294711556,0.0011899467776060515,0.22121354602988388,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p0,1.0,10_15,"[10,15)",561231.0,24884900.0,0.060675734062495726,0.00030566060006735016,0.24632444877132217,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p0,1.0,15_20,"[15,20)",1291430.0,107939694.0,0.07609822450965073,0.00021955622566134617,0.27585906639016006,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p0,1.0,20_25,"[20,25)",1366844.0,198022554.0,0.0872606868681736,0.00016367025422961607,0.2953991991664392,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p0,1.0,25_30,"[25,30)",939430.0,215425650.0,0.08704580363995652,0.0001915356328909056,0.295035258299676,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p0,1.0,30_35,"[30,35)",486003.0,163059966.0,0.0787655249783322,0.000201066959537681,0.2806519641447966,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p0,1.0,35_40,"[35,40)",201347.0,93349132.0,0.06698786518340631,0.0004765711971282125,0.2588201406061868,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p0,1.0,40_999,"[40,inf)",91050.0,61025114.0,0.0517310474591002,0.0006081208230086816,0.2274446030555577,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p6,1.6,0_10,"[0,10)",62665.0,1110552.0,0.042976017978969015,0.0014033981586948792,0.20730657968084132,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p6,1.6,10_15,"[10,15)",561231.0,21372426.0,0.05159297636433973,0.00034414224046352396,0.22714087338992894,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p6,1.6,15_20,"[15,20)",1291430.0,90390206.0,0.06123381892988495,0.00024149602545193462,0.2474546805576426,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p6,1.6,20_25,"[20,25)",1366844.0,160676788.0,0.06534768212704127,0.0001996791919521302,0.2556319270495007,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p6,1.6,25_30,"[25,30)",939430.0,169422298.0,0.06024410264653594,0.0001899877871333691,0.24544674095725114,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p6,1.6,30_35,"[30,35)",486003.0,124691270.0,0.05065161560840627,0.00024030835193241312,0.22505913802466734,nan,
Pythia qqbar 200 GeV enhanced shoving,enhanced_shoving,thrust,rapidity_gap,abs_delta_eta_gt_1p6,1.6,35_40,"[35,40)",201347.0,69529620.0,0.040285013590380614,0.0005279277417544882,0.20071126921620672,nan,
